R_DEST,ARR_T,STOP_NUM,DEP_T,R_ORIGIN,SCH_COST,ARR_DAY,ARR_D_WEEK,DEP_DAY,DEP_D_WEEK,F_TIME
BCN,18:45:00,1 stop,7:45:00,FCO,85 ,15, Wed,15, Wed, 11:00
BCN,22:55:00,1 stop,15:20:00,FCO,85 ,14, Tue,14, Tue, 7:35
BCN,16:45:00,1 stop,7:45:00,FCO,85 ,14, Tue,14, Tue, 9:00
BCN,21:50:00,1 stop,12:00:00,FCO,85 ,14, Tue,14, Tue, 9:50
BCN,22:55:00,1 stop,15:20:00,FCO,85 ,13, Mon,13, Mon, 7:35
BCN,8:00:00,1 stop,19:10:00,FCO,85 ,14, Tue,13, Mon, 12:50
BCN,10:45:00,1 stop,19:10:00,FCO,85 ,14, Tue,13, Mon, 15:35
BCN,15:15:00,1 stop,6:35:00,FCO,90 ,13, Mon,13, Mon, 8:40
BCN,22:55:00,1 stop,7:45:00,FCO,107 ,12, Sun,12, Sun, 15:10
BCN,8:50:00,1 stop,10:30:00,FCO,114 ,13, Mon,12, Sun, 22:20
BCN,19:25:00,Direct,17:30:00,FCO,116 ,12, Sun,12, Sun, 1:55
BCN,22:35:00,Direct,20:45:00,FCO,117 ,12, Sun,12, Sun, 1:50
BCN,17:20:00,Direct,15:30:00,FCO,117 ,12, Sun,12, Sun, 1:50
BCN,20:00:00,Direct,18:10:00,FCO,117 ,12, Sun,12, Sun, 1:50
BCN,11:40:00,Direct,9:50:00,FCO,126 ,16, Thu,16, Thu, 1:50
CDG,19:25:00,1 stop,7:10:00,FCO,101 ,16, Thu,16, Thu, 12:15
CDG,9:00:00,1 stop,14:45:00,FCO,95 ,16, Thu,15, Wed, 18:15
CDG,23:30:00,1 stop,16:25:00,FCO,129 ,16, Thu,16, Thu, 7:5
CDG,23:30:00,1 stop,18:30:00,FCO,130 ,16, Thu,16, Thu, 5:00
CDG,23:30:00,1 stop,8:25:00,FCO,130 ,16, Thu,16, Thu, 15:5
CDG,22:00:00,1 stop,13:35:00,FCO,136 ,16, Thu,16, Thu, 8:25
CDG,19:25:00,1 stop,9:50:00,FCO,159 ,16, Thu,16, Thu, 9:35
CDG,15:05:00,1 stop,10:00:00,FCO,165 ,16, Thu,16, Thu, 5:5
CDG,19:25:00,1 stop,14:45:00,FCO,95 ,15, Wed,15, Wed, 4:40
CDG,19:25:00,1 stop,7:10:00,FCO,95 ,15, Wed,15, Wed, 12:15
CDG,9:20:00,1 stop,20:45:00,FCO,101 ,16, Thu,15, Wed, 12:35
CDG,20:15:00,1 stop,12:50:00,FCO,107 ,15, Wed,15, Wed, 7:25
CDG,14:15:00,1 stop,14:45:00,FCO,109 ,16, Thu,15, Wed, 23:30
CDG,17:45:00,1 stop,10:00:00,FCO,165 ,16, Thu,16, Thu, 7:45
CDG,19:00:00,1 stop,10:00:00,FCO,165 ,16, Thu,16, Thu, 9:00
CDG,22:15:00,1 stop,14:30:00,FCO,165 ,16, Thu,16, Thu, 7:45
CDG,11:10:00,1 stop,17:25:00,FCO,123 ,16, Thu,15, Wed, 17:45
CDG,23:30:00,1 stop,16:25:00,FCO,129 ,15, Wed,15, Wed, 7:5
CDG,9:55:00,1 stop,16:25:00,FCO,130 ,16, Thu,15, Wed, 17:30
CDG,23:30:00,1 stop,18:30:00,FCO,130 ,15, Wed,15, Wed, 5:00
LHR,23:05:00,Direct,21:20:00,FCO,68 ,16, Thu,16, Thu, 2:45
LHR,19:10:00,Direct,17:20:00,FCO,68 ,15, Wed,15, Wed, 2:50
LHR,23:05:00,Direct,21:20:00,FCO,68 ,14, Tue,14, Tue, 2:45
LHR,23:05:00,Direct,21:20:00,FCO,81 ,13, Mon,13, Mon, 2:45
LHR,17:10:00,1 stop,7:45:00,FCO,156 ,12, Sun,12, Sun, 10:25
LHR,19:10:00,Direct,17:20:00,FCO,68 ,16, Thu,16, Thu, 2:50
LHR,16:00:00,Direct,14:10:00,FCO,81 ,16, Thu,16, Thu, 2:50
LHR,20:40:00,Direct,18:50:00,FCO,84 ,16, Thu,16, Thu, 2:50
LHR,22:05:00,1 stop,15:20:00,FCO,99 ,16, Thu,16, Thu, 7:45
LHR,16:20:00,1 stop,7:45:00,FCO,99 ,16, Thu,16, Thu, 9:35
LHR,17:10:00,1 stop,7:45:00,FCO,99 ,16, Thu,16, Thu, 10:25
LHR,16:20:00,1 stop,7:45:00,FCO,102 ,16, Thu,16, Thu, 9:35
LHR,23:05:00,Direct,21:20:00,FCO,70 ,15, Wed,15, Wed, 2:45
LHR,20:40:00,Direct,18:50:00,FCO,84 ,15, Wed,15, Wed, 2:50
LHR,9:50:00,Direct,8:00:00,FCO,84 ,15, Wed,15, Wed, 2:50
LHR,17:10:00,1 stop,12:00:00,FCO,99 ,15, Wed,15, Wed, 6:10
LHR,19:10:00,Direct,17:20:00,FCO,68 ,14, Tue,14, Tue, 2:50
LHR,20:40:00,Direct,18:50:00,FCO,84 ,14, Tue,14, Tue, 2:50
LHR,19:10:00,Direct,17:15:00,FCO,84 ,14, Tue,14, Tue, 2:55
LHR,17:10:00,1 stop,12:00:00,FCO,99 ,14, Tue,14, Tue, 6:10
LHR,13:15:00,1 stop,7:45:00,FCO,99 ,14, Tue,14, Tue, 6:30
LHR,21:10:00,1 stop,15:20:00,FCO,99 ,14, Tue,14, Tue, 6:50
LHR,18:30:00,1 stop,12:00:00,FCO,99 ,14, Tue,14, Tue, 7:30
LHR,21:10:00,1 stop,15:20:00,FCO,99 ,13, Mon,13, Mon, 6:50
LHR,22:05:00,1 stop,15:20:00,FCO,99 ,13, Mon,13, Mon, 7:45
LHR,9:50:00,1 stop,19:10:00,FCO,103 ,14, Tue,13, Mon, 15:40
LHR,16:00:00,Direct,14:10:00,FCO,107 ,13, Mon,13, Mon, 2:50
LHR,19:05:00,1 stop,15:40:00,FCO,112 ,13, Mon,13, Mon, 4:25
LHR,18:45:00,1 stop,12:50:00,FCO,119 ,13, Mon,13, Mon, 6:55
LHR,17:05:00,1 stop,6:35:00,FCO,120 ,13, Mon,13, Mon, 11:30
LHR,16:00:00,1 stop,11:25:00,FCO,161 ,12, Sun,12, Sun, 5:35
LHR,17:40:00,1 stop,11:25:00,FCO,161 ,12, Sun,12, Sun, 7:15
LHR,19:30:00,1 stop,11:25:00,FCO,161 ,12, Sun,12, Sun, 9:5
LHR,17:10:00,1 stop,12:00:00,FCO,116 ,16, Thu,16, Thu, 6:10
LHR,10:05:00,1 stop,6:35:00,FCO,119 ,16, Thu,16, Thu, 4:30
LHR,13:15:00,1 stop,7:45:00,FCO,99 ,15, Wed,15, Wed, 6:30
LHR,21:10:00,1 stop,15:20:00,FCO,99 ,15, Wed,15, Wed, 6:50
LHR,18:30:00,1 stop,12:00:00,FCO,99 ,15, Wed,15, Wed, 7:30
LHR,22:05:00,1 stop,15:20:00,FCO,99 ,15, Wed,15, Wed, 7:45
LHR,14:55:00,1 stop,7:45:00,FCO,99 ,15, Wed,15, Wed, 8:10
LHR,22:05:00,1 stop,15:20:00,FCO,99 ,14, Tue,14, Tue, 7:45
LHR,16:20:00,1 stop,7:45:00,FCO,99 ,14, Tue,14, Tue, 9:35
LHR,17:05:00,1 stop,10:40:00,FCO,120 ,13, Mon,13, Mon, 7:25
LHR,21:20:00,1 stop,10:40:00,FCO,120 ,13, Mon,13, Mon, 11:40
LHR,21:15:00,1 stop,10:40:00,FCO,168 ,12, Sun,12, Sun, 11:35
LHR,11:10:00,1 stop,17:25:00,FCO,168 ,13, Mon,12, Sun, 18:45
LHR,15:30:00,1 stop,17:25:00,FCO,176 ,13, Mon,12, Sun, 23:5
LHR,16:20:00,1 stop,7:45:00,FCO,177 ,12, Sun,12, Sun, 9:35
LHR,18:30:00,1 stop,7:45:00,FCO,177 ,12, Sun,12, Sun, 11:45
LHR,11:10:00,1 stop,10:40:00,FCO,178 ,13, Mon,12, Sun, 25:30
FCO,11:15:00,1 stop,20:35:00,CDG,98 ,14, Tue,13, Mon, 14:40
FCO,16:40:00,1 stop,19:35:00,CDG,94 ,17, Fri,16, Thu, 21:5
FCO,14:00:00,1 stop,20:10:00,CDG,93 ,16, Thu,15, Wed, 17:50
FCO,22:05:00,1 stop,20:35:00,CDG,106 ,14, Tue,13, Mon, 25:30
FCO,9:00:00,1 stop,20:00:00,CDG,111 ,14, Tue,13, Mon, 13:00
FCO,14:00:00,1 stop,20:10:00,CDG,123 ,14, Tue,13, Mon, 17:50
FCO,12:30:00,1 stop,20:35:00,CDG,130 ,14, Tue,13, Mon, 15:55
FCO,9:00:00,1 stop,10:00:00,CDG,131 ,14, Tue,13, Mon, 23:00
FCO,20:00:00,1 stop,10:00:00,CDG,132 ,13, Mon,13, Mon, 10:00
FCO,14:00:00,1 stop,20:10:00,CDG,102 ,17, Fri,16, Thu, 17:50
FCO,14:00:00,1 stop,15:00:00,CDG,110 ,17, Fri,16, Thu, 23:00
FCO,14:00:00,1 stop,9:45:00,CDG,122 ,16, Thu,16, Thu, 4:15
FCO,14:00:00,1 stop,15:00:00,CDG,99 ,16, Thu,15, Wed, 23:00
FCO,9:00:00,1 stop,20:00:00,CDG,101 ,16, Thu,15, Wed, 13:00
FCO,20:00:00,1 stop,10:00:00,CDG,106 ,15, Wed,15, Wed, 10:00
FCO,11:35:00,1 stop,20:00:00,CDG,111 ,16, Thu,15, Wed, 15:35
FCO,16:40:00,1 stop,19:35:00,CDG,122 ,16, Thu,15, Wed, 21:5
FCO,13:25:00,1 stop,6:55:00,CDG,129 ,15, Wed,15, Wed, 6:30
FCO,22:30:00,1 stop,19:55:00,CDG,143 ,13, Mon,12, Sun, 26:35
FCO,22:30:00,1 stop,10:00:00,CDG,132 ,13, Mon,13, Mon, 12:30
FCO,11:35:00,1 stop,20:00:00,CDG,132 ,14, Tue,13, Mon, 15:35
FCO,14:30:00,1 stop,20:35:00,CDG,137 ,14, Tue,13, Mon, 17:55
FCO,0:25:00,1 stop,6:55:00,CDG,129 ,17, Fri,16, Thu, 17:30
FCO,20:00:00,1 stop,10:00:00,CDG,132 ,16, Thu,16, Thu, 10:00
FCO,22:30:00,1 stop,10:00:00,CDG,139 ,16, Thu,16, Thu, 12:30
FCO,9:00:00,1 stop,20:00:00,CDG,139 ,17, Fri,16, Thu, 13:00
FCO,11:35:00,1 stop,20:00:00,CDG,143 ,17, Fri,16, Thu, 15:35
FCO,21:50:00,1 stop,10:25:00,CDG,146 ,16, Thu,16, Thu, 11:25
FCO,0:25:00,1 stop,6:55:00,CDG,129 ,16, Thu,15, Wed, 17:30
FCO,9:00:00,1 stop,10:00:00,CDG,131 ,16, Thu,15, Wed, 23:00
FCO,8:50:00,1 stop,10:10:00,CDG,131 ,16, Thu,15, Wed, 22:40
FCO,12:25:00,1 stop,5:30:00,CDG,149 ,12, Sun,12, Sun, 6:55
FCO,22:30:00,1 stop,13:30:00,CDG,157 ,12, Sun,12, Sun, 9:00
FCO,20:00:00,1 stop,13:30:00,CDG,157 ,12, Sun,12, Sun, 6:30
FCO,0:25:00,1 stop,6:55:00,CDG,164 ,13, Mon,12, Sun, 17:30
FCO,12:10:00,1 stop,20:25:00,CDG,165 ,13, Mon,12, Sun, 15:45
FCO,15:15:00,1 stop,10:15:00,CDG,169 ,12, Sun,12, Sun, 5:00
FCO,10:30:00,1 stop,12:10:00,CDG,170 ,13, Mon,12, Sun, 22:20
FCO,12:10:00,1 stop,16:45:00,CDG,176 ,13, Mon,12, Sun, 19:25
FCO,10:30:00,1 stop,18:15:00,CDG,178 ,13, Mon,12, Sun, 16:15
LHR,20:40:00,Direct,20:30:00,CDG,58 ,16, Thu,16, Thu, 1:10
LHR,20:40:00,Direct,20:30:00,CDG,58 ,15, Wed,15, Wed, 1:10
LHR,8:00:00,Direct,7:40:00,CDG,58 ,16, Thu,16, Thu, 1:20
LHR,10:50:00,Direct,10:25:00,CDG,58 ,16, Thu,16, Thu, 1:25
LHR,16:25:00,Direct,16:05:00,CDG,68 ,16, Thu,16, Thu, 1:20
LHR,12:30:00,Direct,12:10:00,CDG,68 ,16, Thu,16, Thu, 1:20
LHR,13:50:00,1 stop,9:20:00,CDG,80 ,16, Thu,16, Thu, 5:30
LHR,8:00:00,Direct,7:40:00,CDG,58 ,15, Wed,15, Wed, 1:20
LHR,16:25:00,Direct,16:05:00,CDG,58 ,15, Wed,15, Wed, 1:20
LHR,10:50:00,Direct,10:25:00,CDG,58 ,15, Wed,15, Wed, 1:25
LHR,12:30:00,Direct,12:10:00,CDG,68 ,15, Wed,15, Wed, 1:20
LHR,13:50:00,1 stop,9:20:00,CDG,80 ,15, Wed,15, Wed, 5:30
LHR,14:05:00,1 stop,8:55:00,CDG,87 ,15, Wed,15, Wed, 6:10
LHR,20:40:00,Direct,20:30:00,CDG,58 ,14, Tue,14, Tue, 1:10
LHR,20:40:00,Direct,20:30:00,CDG,58 ,13, Mon,13, Mon, 1:10
LHR,10:50:00,Direct,10:25:00,CDG,58 ,12, Sun,12, Sun, 1:25
LHR,12:00:00,1 stop,8:55:00,CDG,87 ,16, Thu,16, Thu, 4:5
LHR,14:05:00,1 stop,8:55:00,CDG,87 ,16, Thu,16, Thu, 6:10
LHR,15:00:00,1 stop,8:55:00,CDG,87 ,16, Thu,16, Thu, 7:5
LHR,18:45:00,1 stop,13:00:00,CDG,112 ,16, Thu,16, Thu, 6:45
LHR,15:00:00,1 stop,8:55:00,CDG,87 ,15, Wed,15, Wed, 7:5
LHR,11:35:00,1 stop,8:55:00,CDG,97 ,15, Wed,15, Wed, 3:40
LHR,21:35:00,1 stop,11:15:00,CDG,99 ,15, Wed,15, Wed, 11:20
LHR,16:25:00,Direct,16:05:00,CDG,58 ,14, Tue,14, Tue, 1:20
LHR,10:50:00,Direct,10:25:00,CDG,58 ,14, Tue,14, Tue, 1:25
LHR,8:00:00,Direct,7:40:00,CDG,68 ,14, Tue,14, Tue, 1:20
LHR,18:30:00,Direct,18:20:00,CDG,70 ,14, Tue,14, Tue, 1:10
LHR,12:30:00,Direct,12:10:00,CDG,70 ,14, Tue,14, Tue, 1:20
LHR,13:50:00,1 stop,9:20:00,CDG,80 ,14, Tue,14, Tue, 5:30
LHR,14:05:00,1 stop,8:55:00,CDG,87 ,14, Tue,14, Tue, 6:10
LHR,8:00:00,Direct,7:40:00,CDG,58 ,13, Mon,13, Mon, 1:20
LHR,10:50:00,Direct,10:25:00,CDG,68 ,13, Mon,13, Mon, 1:25
LHR,13:50:00,1 stop,9:20:00,CDG,80 ,13, Mon,13, Mon, 5:30
LHR,18:30:00,Direct,18:20:00,CDG,80 ,13, Mon,13, Mon, 1:10
LHR,16:25:00,Direct,16:05:00,CDG,94 ,13, Mon,13, Mon, 1:20
LHR,14:05:00,1 stop,8:55:00,CDG,97 ,13, Mon,13, Mon, 6:10
LHR,8:00:00,Direct,7:40:00,CDG,68 ,12, Sun,12, Sun, 1:20
LHR,12:30:00,Direct,12:10:00,CDG,80 ,12, Sun,12, Sun, 1:20
LHR,18:25:00,Direct,18:15:00,CDG,105 ,12, Sun,12, Sun, 1:10
LHR,16:25:00,Direct,16:05:00,CDG,105 ,12, Sun,12, Sun, 1:20
LHR,7:45:00,Direct,7:30:00,CDG,124 ,12, Sun,12, Sun, 1:15
LHR,20:25:00,Direct,20:10:00,CDG,125 ,12, Sun,12, Sun, 1:15
LHR,15:00:00,1 stop,8:55:00,CDG,87 ,14, Tue,14, Tue, 7:5
LHR,18:45:00,1 stop,13:00:00,CDG,90 ,14, Tue,14, Tue, 6:45
LHR,18:45:00,1 stop,13:00:00,CDG,101 ,13, Mon,13, Mon, 6:45
LHR,12:30:00,Direct,12:10:00,CDG,105 ,13, Mon,13, Mon, 1:20
LHR,11:35:00,1 stop,8:55:00,CDG,119 ,13, Mon,13, Mon, 3:40
LHR,18:20:00,Direct,18:05:00,CDG,125 ,12, Sun,12, Sun, 1:15
LHR,19:15:00,Direct,19:00:00,CDG,125 ,12, Sun,12, Sun, 1:15
LHR,10:35:00,Direct,10:15:00,CDG,125 ,12, Sun,12, Sun, 1:20
ICN,12:05:00,1 stop,21:30:00,LHR,319 ,15, Wed,13, Mon, 29:35
ICN,12:40:00,1 stop,8:45:00,LHR,310 ,16, Thu,15, Wed, 18:55
ICN,12:40:00,1 stop,21:30:00,LHR,310 ,16, Thu,14, Tue, 30:10
ICN,11:20:00,1 stop,22:30:00,LHR,477 ,18, Sat,16, Thu, 27:50
ICN,12:05:00,1 stop,13:30:00,LHR,319 ,15, Wed,13, Mon, 37:35
ICN,11:20:00,1 stop,22:30:00,LHR,477 ,15, Wed,13, Mon, 27:50
ICN,11:20:00,1 stop,17:00:00,LHR,477 ,15, Wed,13, Mon, 33:20
ICN,11:20:00,1 stop,10:40:00,LHR,489 ,14, Tue,13, Mon, 15:40
ICN,10:25:00,1 stop,18:50:00,LHR,497 ,15, Wed,13, Mon, 30:35
ICN,10:25:00,1 stop,16:55:00,LHR,497 ,15, Wed,13, Mon, 32:30
ICN,12:05:00,1 stop,21:30:00,LHR,319 ,17, Fri,15, Wed, 29:35
ICN,12:05:00,1 stop,13:30:00,LHR,319 ,17, Fri,15, Wed, 37:35
ICN,11:20:00,1 stop,10:40:00,LHR,477 ,16, Thu,15, Wed, 15:40
ICN,11:45:00,1 stop,14:05:00,LHR,533 ,17, Fri,15, Wed, 36:40
ICN,11:20:00,1 stop,10:40:00,LHR,477 ,15, Wed,14, Tue, 15:40
ICN,11:20:00,1 stop,22:30:00,LHR,477 ,16, Thu,14, Tue, 27:50
ICN,11:45:00,1 stop,9:00:00,LHR,531 ,15, Wed,14, Tue, 17:45
ICN,11:45:00,1 stop,14:05:00,LHR,533 ,16, Thu,14, Tue, 36:40
ICN,16:30:00,1 stop,11:00:00,LHR,586 ,15, Wed,14, Tue, 20:30
ICN,9:10:00,1 stop,10:20:00,LHR,599 ,15, Wed,14, Tue, 13:50
ICN,11:45:00,1 stop,9:00:00,LHR,531 ,17, Fri,16, Thu, 17:45
ICN,11:45:00,1 stop,14:05:00,LHR,533 ,18, Sat,16, Thu, 36:40
ICN,16:30:00,1 stop,11:00:00,LHR,586 ,17, Fri,16, Thu, 20:30
ICN,11:00:00,1 stop,17:45:00,LHR,600 ,18, Sat,16, Thu, 32:15
ICN,11:00:00,1 stop,16:20:00,LHR,601 ,18, Sat,16, Thu, 33:40
ICN,18:25:00,1 stop,22:35:00,LHR,601 ,18, Sat,16, Thu, 34:50
ICN,11:20:00,1 stop,22:30:00,LHR,489 ,14, Tue,12, Sun, 27:50
BCN,9:25:00,Direct,6:20:00,LHR,92 ,16, Thu,16, Thu, 2:5
BCN,18:05:00,Direct,15:00:00,LHR,97 ,15, Wed,15, Wed, 2:5
BCN,9:25:00,Direct,6:20:00,LHR,92 ,14, Tue,14, Tue, 2:5
BCN,9:25:00,Direct,6:20:00,LHR,93 ,13, Mon,13, Mon, 2:5
BCN,9:25:00,Direct,6:20:00,LHR,92 ,12, Sun,12, Sun, 2:5
ICN,11:45:00,1 stop,9:00:00,LHR,531 ,14, Tue,13, Mon, 17:45
ICN,11:45:00,1 stop,14:05:00,LHR,533 ,15, Wed,13, Mon, 36:40
ICN,10:20:00,1 stop,21:20:00,LHR,565 ,15, Wed,13, Mon, 28:00
ICN,16:25:00,1 stop,11:00:00,LHR,586 ,16, Thu,15, Wed, 20:25
ICN,6:30:00,1 stop,11:00:00,LHR,586 ,17, Fri,15, Wed, 34:30
ICN,7:10:00,1 stop,11:00:00,LHR,586 ,17, Fri,15, Wed, 35:10
ICN,11:20:00,1 stop,22:30:00,LHR,589 ,17, Fri,15, Wed, 27:50
ICN,11:45:00,1 stop,9:00:00,LHR,596 ,16, Thu,15, Wed, 17:45
ICN,9:10:00,1 stop,7:30:00,LHR,599 ,15, Wed,14, Tue, 16:40
ICN,9:10:00,1 stop,19:25:00,LHR,599 ,16, Thu,14, Tue, 28:45
ICN,9:10:00,1 stop,18:05:00,LHR,599 ,16, Thu,14, Tue, 30:5
ICN,11:55:00,1 stop,21:00:00,LHR,604 ,18, Sat,16, Thu, 29:55
ICN,15:20:00,1 stop,21:00:00,LHR,616 ,18, Sat,16, Thu, 33:20
ICN,17:25:00,1 stop,21:00:00,LHR,616 ,18, Sat,16, Thu, 35:25
ICN,11:45:00,1 stop,9:00:00,LHR,531 ,13, Mon,12, Sun, 17:45
ICN,11:45:00,1 stop,14:05:00,LHR,533 ,14, Tue,12, Sun, 36:40
ICN,11:00:00,1 stop,7:55:00,LHR,598 ,13, Mon,12, Sun, 18:5
ICN,9:10:00,1 stop,19:25:00,LHR,599 ,14, Tue,12, Sun, 28:45
ICN,18:25:00,1 stop,17:45:00,LHR,600 ,13, Mon,12, Sun, 15:40
ICN,18:25:00,1 stop,16:20:00,LHR,600 ,13, Mon,12, Sun, 17:5
BCN,23:35:00,1 stop,13:40:00,LHR,100 ,16, Thu,16, Thu, 8:55
BCN,23:35:00,1 stop,16:30:00,LHR,112 ,16, Thu,16, Thu, 6:5
BCN,23:35:00,1 stop,12:25:00,LHR,112 ,16, Thu,16, Thu, 10:10
BCN,17:20:00,1 stop,6:00:00,LHR,112 ,16, Thu,16, Thu, 10:20
BCN,17:20:00,1 stop,6:00:00,LHR,99 ,15, Wed,15, Wed, 10:20
BCN,23:35:00,1 stop,6:00:00,LHR,99 ,15, Wed,15, Wed, 16:35
BCN,13:50:00,1 stop,6:00:00,LHR,100 ,15, Wed,15, Wed, 6:50
BCN,21:25:00,Direct,18:20:00,LHR,107 ,15, Wed,15, Wed, 2:5
BCN,20:20:00,1 stop,6:00:00,LHR,113 ,15, Wed,15, Wed, 13:20
BCN,22:55:00,1 stop,13:50:00,LHR,118 ,15, Wed,15, Wed, 8:5
BCN,17:20:00,1 stop,6:00:00,LHR,98 ,14, Tue,14, Tue, 10:20
BCN,13:50:00,1 stop,6:00:00,LHR,99 ,14, Tue,14, Tue, 6:50
BCN,18:05:00,Direct,15:00:00,LHR,107 ,14, Tue,14, Tue, 2:5
BCN,17:20:00,1 stop,8:15:00,LHR,112 ,14, Tue,14, Tue, 8:5
BCN,23:35:00,1 stop,8:15:00,LHR,116 ,14, Tue,14, Tue, 14:20
BCN,23:35:00,1 stop,6:00:00,LHR,116 ,14, Tue,14, Tue, 16:35
BCN,21:25:00,Direct,18:20:00,LHR,93 ,13, Mon,13, Mon, 2:5
BCN,23:35:00,1 stop,6:00:00,LHR,100 ,13, Mon,13, Mon, 16:35
BCN,21:50:00,1 stop,15:45:00,LHR,118 ,13, Mon,13, Mon, 5:5
BCN,22:55:00,1 stop,15:45:00,LHR,118 ,13, Mon,13, Mon, 6:10
BCN,8:00:00,1 stop,15:45:00,LHR,120 ,14, Tue,13, Mon, 15:15
BCN,23:35:00,1 stop,18:30:00,LHR,104 ,13, Mon,12, Sun, 28:5
BCN,23:35:00,1 stop,19:55:00,LHR,118 ,13, Mon,12, Sun, 26:40
BCN,18:45:00,1 stop,12:30:00,LHR,122 ,12, Sun,12, Sun, 5:15
BCN,17:20:00,1 stop,8:15:00,LHR,130 ,12, Sun,12, Sun, 8:5
BCN,8:55:00,1 stop,17:50:00,LHR,140 ,13, Mon,12, Sun, 14:5
BCN,15:15:00,1 stop,17:50:00,LHR,143 ,13, Mon,12, Sun, 20:25
ICN,16:50:00,1 stop,13:40:00,LHR,601 ,13, Mon,12, Sun, 18:10
ICN,16:50:00,1 stop,11:55:00,LHR,601 ,13, Mon,12, Sun, 19:55
ICN,18:25:00,1 stop,11:40:00,LHR,601 ,13, Mon,12, Sun, 21:45
BCN,23:35:00,1 stop,6:00:00,LHR,112 ,16, Thu,16, Thu, 16:35
BCN,9:35:00,1 stop,12:25:00,LHR,112 ,17, Fri,16, Thu, 20:10
BCN,9:35:00,1 stop,13:40:00,LHR,112 ,17, Fri,16, Thu, 18:55
BCN,13:50:00,1 stop,6:00:00,LHR,113 ,16, Thu,16, Thu, 6:50
BCN,9:35:00,1 stop,16:30:00,LHR,113 ,17, Fri,16, Thu, 16:5
BCN,22:55:00,1 stop,11:35:00,LHR,118 ,15, Wed,15, Wed, 10:20
BCN,22:55:00,1 stop,10:40:00,LHR,118 ,15, Wed,15, Wed, 11:15
BCN,8:00:00,1 stop,18:30:00,LHR,118 ,16, Thu,15, Wed, 12:30
BCN,9:35:00,1 stop,8:15:00,LHR,118 ,15, Wed,14, Tue, 24:20
BCN,22:55:00,1 stop,17:10:00,LHR,118 ,14, Tue,14, Tue, 4:45
BCN,21:50:00,1 stop,15:45:00,LHR,118 ,14, Tue,14, Tue, 5:5
BCN,18:45:00,1 stop,12:15:00,LHR,122 ,13, Mon,13, Mon, 5:30
BCN,22:55:00,1 stop,17:10:00,LHR,124 ,13, Mon,13, Mon, 4:45
BCN,19:45:00,1 stop,13:50:00,LHR,124 ,13, Mon,13, Mon, 4:55
BCN,16:45:00,1 stop,10:40:00,LHR,124 ,13, Mon,13, Mon, 5:5
BCN,8:55:00,1 stop,11:05:00,LHR,143 ,13, Mon,12, Sun, 20:50
BCN,20:40:00,1 stop,17:50:00,LHR,144 ,13, Mon,12, Sun, 25:50
BCN,16:45:00,1 stop,18:50:00,LHR,146 ,13, Mon,12, Sun, 20:55
FCO,22:20:00,Direct,18:50:00,LHR,88 ,16, Thu,16, Thu, 2:30
FCO,22:20:00,Direct,18:50:00,LHR,75 ,15, Wed,15, Wed, 2:30
FCO,22:20:00,Direct,18:50:00,LHR,88 ,14, Tue,14, Tue, 2:30
FCO,22:20:00,Direct,18:50:00,LHR,75 ,13, Mon,13, Mon, 2:30
FCO,16:20:00,1 stop,8:05:00,LHR,111 ,12, Sun,12, Sun, 7:15
FCO,21:50:00,Direct,18:20:00,LHR,98 ,16, Thu,16, Thu, 2:30
FCO,20:30:00,Direct,16:55:00,LHR,114 ,16, Thu,16, Thu, 2:35
FCO,22:35:00,1 stop,11:05:00,LHR,118 ,16, Thu,16, Thu, 10:30
FCO,16:55:00,1 stop,11:05:00,LHR,135 ,16, Thu,16, Thu, 4:50
FCO,10:30:00,Direct,7:00:00,LHR,136 ,16, Thu,16, Thu, 2:30
FCO,10:55:00,Direct,7:25:00,LHR,144 ,16, Thu,16, Thu, 2:30
FCO,9:55:00,1 stop,17:50:00,LHR,145 ,17, Fri,16, Thu, 15:5
FCO,21:50:00,Direct,18:20:00,LHR,98 ,15, Wed,15, Wed, 2:30
FCO,16:55:00,1 stop,11:05:00,LHR,118 ,15, Wed,15, Wed, 4:50
FCO,8:50:00,1 stop,16:45:00,LHR,120 ,16, Thu,15, Wed, 15:5
FCO,9:55:00,1 stop,17:50:00,LHR,129 ,16, Thu,15, Wed, 15:5
FCO,9:55:00,1 stop,11:05:00,LHR,129 ,16, Thu,15, Wed, 21:50
FCO,10:35:00,Direct,7:05:00,LHR,136 ,15, Wed,15, Wed, 2:30
FCO,20:30:00,Direct,16:55:00,LHR,114 ,14, Tue,14, Tue, 2:35
FCO,21:50:00,Direct,18:20:00,LHR,116 ,14, Tue,14, Tue, 2:30
FCO,16:55:00,1 stop,11:05:00,LHR,118 ,14, Tue,14, Tue, 4:50
FCO,22:35:00,1 stop,11:05:00,LHR,118 ,14, Tue,14, Tue, 10:30
FCO,9:55:00,1 stop,17:50:00,LHR,129 ,15, Wed,14, Tue, 15:5
FCO,9:55:00,1 stop,11:05:00,LHR,129 ,15, Wed,14, Tue, 21:50
FCO,20:30:00,Direct,16:55:00,LHR,114 ,13, Mon,13, Mon, 2:35
FCO,21:50:00,Direct,18:20:00,LHR,116 ,13, Mon,13, Mon, 2:30
FCO,16:55:00,1 stop,11:05:00,LHR,118 ,13, Mon,13, Mon, 4:50
FCO,10:55:00,Direct,7:25:00,LHR,114 ,12, Sun,12, Sun, 2:30
FCO,16:55:00,1 stop,11:05:00,LHR,118 ,12, Sun,12, Sun, 4:50
